Info,Close,Close.1,Close.2,Close.3,Close.4,Close.5,Close.6,Close.7,Close.8,Close.9,Close.10,Close.11,Close.12,Close.13,Close.14,Close.15,Close.16,Close.17,Close.18,Close.19,Close.20,Close.21,Close.22,Close.23,Close.24,Close.25,Close.26,Close.27,Close.28,Close.29,Close.30,Close.31,Close.32,Close.33,Close.34,Close.35,Close.36,Close.37,Close.38,Close.39,Close.40,Close.41,Close.42,Close.43,Close.44,Close.45,Close.46,Close.47,Close.48,Close.49,Close.50,Close.51,Close.52,Close.53,Close.54,Close.55,Close.56,Close.57,Close.58,Close.59,Close.60,Close.61,Close.62,Close.63,Close.64,Close.65,Close.66,Close.67,Close.68,Close.69,Close.70,Close.71,Close.72,Close.73,Close.74,Close.75,Close.76,Close.77,Close.78,Close.79,Close.80,Close.81,Close.82,Close.83,Close.84,Close.85,Close.86,Close.87,Close.88,Close.89,Close.90,Close.91,Close.92,Close.93,Close.94,Close.95,Close.96,Close.97,Close.98,Close.99,Close.100,Close.101,Close.102,Close.103,Close.104,Close.105,Close.106,Close.107,Close.108,Close.109,Close.110,Close.111,Close.112,Close.113,Close.114,Close.115,Close.116
2020-07-21,-0.21097046413501852,-1.4193548387096744,-2.383316782522349,-1.4117647058823568,-0.8540925266903865,0.25109855618330457,-1.2643678160919491,-0.5617977528089901,0.3141361256544517,0.0,-0.30252100840335583,-0.1308044473512071,0.5586592178770999,-1.1538461538461497,-1.1013215859030812,-1.737396753061804,-0.7009345794392496,-1.6374014387271263,4.243542435424352,1.197852127220167,-1.4373716632443578,-1.3586956521739135,-1.3256006628003303,-2.359882005899705,1.2635379061371799,-1.4864864864864824,0.30983733539891034,1.6247582205028976,-1.5308911973756167,0.7391763463569179,-1.3456090651558061,2.8434504792332227,1.5567988324008741,-1.069168666812137,5.389221556886237,0.0,1.2096774193548487,1.335333833458363,-1.2226512226512276,2.015113350125941,0.5205320994794649,-2.3346303501945553,-4.014308426073132,-0.40281973816717054,0.23980815347721673,-1.4884979702300405,-3.3269045323047197,2.7255029201816994,0.8029647930821504,0.0,-0.36809815950920033,-0.8523592085235898,-1.7919750681729685,-0.7419620774938185,2.4300649901102034,-0.8447729672650506,-0.5464480874316946,-1.486988847583648,-1.3452914798206317,0.0,2.602739726027403,2.2452504317789224,0.3696857670979714,-2.6336791699920203,-0.2465483234713961,0.1670843776107045,1.5759485998302791,1.3992537313432862,0.9411764705882453,1.0447761194029903,-0.48154093097912964,-0.2111175046341951,-0.2796585222254899,-0.8244680851063779,-0.5734450816056502,-0.652045050385297,-0.6615214994487362,1.1503067484662566,4.12757973733584,-0.8641975308641969,-2.231121281464532,0.5050505050504972,-1.778242677824271,2.335164835164827,-2.281515854601701,-0.6134969325153339,-1.078582434514641,-0.9208102982894539,-1.7426273458445052,-0.5870841487279899,-1.904761904761909,-1.828410689170179,-0.5209389043718815,-2.1018593371059047,-0.44463264874020636,-1.6967126193001114,-0.24855012427505985,-0.8244167689879012,-0.1468428781204123,-0.37091988130564246,0.9353078721745955,-2.1961660152614915,-1.9469026548672552,0.43525571273121955,-1.4925373134328401,0.0,-0.7201245620864105,-1.4325646401118108,-2.1406727828746197,-2.9493087557603714,0.4883766360617381,-0.09510223490252212,2.9940119760478945,-2.089783281733748,0.9670563230605778,3.0612244897959107,0.7339732705146096
2020-07-20,0.6369426751592355,-1.0217113665389577,-1.274509803921564,-1.8475750577367167,-0.8468595624558928,-0.6238303181534621,0.0,-1.310483870967738,-0.7276507276507305,-1.2345679012345734,-0.9983361064891838,-0.8430609597924743,-4.021447721179627,1.0362694300518172,0.22075055187638082,-0.14220705346985607,-0.696055684454755,-2.4066287889915827,1.4981273408239737,1.6372795969773257,0.6198347107438051,1.5873015873015817,0.8775595486836707,0.8928571428571397,0.0,0.5434782608695565,0.7806401249024209,0.6619937694704037,0.7713498622589521,2.0749124225276194,2.244750181028232,1.7224569385765331,2.544275380394123,1.1030222810500812,-1.3779527559055094,0.6379585326953707,1.3278855975485282,-0.7889252753795817,-1.7699115044247815,0.2525252525252597,0.7575757575757569,1.984126984126977,2.1518473406414884,0.9146341463414531,-1.650943396226412,-0.06761325219742931,-1.0496183206106902,-0.3234152652005218,0.12368583797155441,1.6216216216216273,0.4313000616142926,0.18298261665141702,0.3126221180148603,0.3308519437551727,-1.776297529836246,1.6094420600858417,0.5919661733615245,0.6234413965087171,1.82648401826484,-0.1273885350318471,1.2482662968099856,2.29681978798586,0.6511627906976791,0.0,-0.5394801373222124,0.6728343145500526,1.6512630930375805,-0.09319664492077884,0.05885815185402432,-0.5934718100890191,3.316749585406309,-3.0034157467647926,-0.2788786144136246,-3.6391594054331122,-1.3060513713539446,-1.0557184750733084,-1.0905125408942173,-0.911854103343468,-1.4787430683918634,0.6211180124223503,0.6332757628094488,0.6097560975609762,0.525762355415349,2.3730005273334465,0.5052467936261129,-0.3667481662591676,-0.38372985418265726,-0.13137151654800672,0.28566627457569105,-0.5191434133679396,1.5473887814313247,0.5657708628005631,0.7672155066022812,-0.26874496103198586,-0.7564614414793058,-0.5274261603375519,0.08291873963515162,-0.10513404590852815,-0.8733624454148492,-2.8818443804034533,-1.0794140323824197,-1.9704433497536922,-0.17667844522968323,0.2910149145143759,-0.8742434431741719,1.1990407673860837,0.41039671682625567,1.1307420494699683,-1.2084592145015116,-0.13805798435342354,-0.039054872095289905,-0.09501187648456311,0.0,1.1746280344557603,0.0,-2.22915042868278,0.09279237407262553
2020-07-17,-1.2578616352201255,0.5134788189987249,-0.5847953216374324,-0.23041474654378336,-0.07052186177715081,-1.35384615384615,-0.6849315068493178,-0.6509764646970506,-0.41407867494823725,-1.2195121951219523,0.4344919786096302,-1.09044259140475,0.0,-0.7712082262210762,-2.580645161290318,-2.006688963210701,-0.23148148148147696,-1.0289564604632817,-0.6819590824550525,-1.6921172100701654,-2.2222222222222254,-3.59281437125748,-0.29166666666666785,-2.0408163265306145,-1.5985790408525768,-0.6747638326585648,0.7867820613689958,-0.6576402321083141,-1.519262072707539,-0.5893383337797986,-3.0196629213483095,-0.0649561545956523,-0.4716981132075526,0.7557234941097946,-0.78125,0.8038585209003246,0.7201646090535085,-0.7094295004433926,-1.3100436681222738,-2.463054187192115,-0.46403712296984034,-0.39525691699604515,-1.0048231511254002,0.0,-0.586166471277838,1.579670329670324,-2.873030583873959,-4.449938195302838,-0.5535055350553542,-2.631578947368418,-3.046594982078854,-0.060957025297170286,-1.196911196911199,-2.657004830917875,-0.6617038875103343,-1.9978969505783373,-1.540383014154867,-1.2315270935960632,-1.7937219730941756,-0.7585335018963302,-0.2766251728907321,1.4336917562723928,-1.82648401826484,-2.8682170542635665,0.9405940594059414,-0.5020920502092019,-0.7460861056751478,0.6566604127579811,-0.7593457943925186,0.7473841554558991,0.0,-1.0135135135135087,0.33873343151693547,-1.5889029003783084,-1.8376068376068422,-2.011494252873558,-3.4736842105263177,0.20304568527917954,2.2684310018903586,-2.5423728813559365,-2.470522178551371,-0.8064516129032251,0.2811950790861051,0.017580872011246917,-1.6437308868501477,-1.564380264741272,-0.4583651642475206,-0.7561913680532939,-2.12171052631579,-1.407549584133072,-2.083333333333337,-0.9803921568627416,0.5276995172561527,-0.8790623335109271,-1.5515101365328965,-2.868852459016391,-2.348178137651824,-4.357298474945537,-0.2902757619738794,-2.2535211267605604,-0.6891271056661541,-2.38646482635797,-1.5652173913043521,0.9548292324641938,-1.7833553500660515,-0.4773269689737458,0.17619420516836737,-0.9797060881735487,2.1604938271605034,0.3231763619575334,0.8467900748326151,1.494696239151394,-3.746397694524495,2.4057738572574205,0.21299254526092604,0.1874121505544224,-0.32471798932686147
2020-07-16,0.6329113924050667,0.12853470437017567,0.588235294117645,1.7584994138335253,0.6625650733554256,0.8064516129032251,0.8055235903337232,-0.8933002481389618,-1.1258955987717534,1.6528925619834656,-3.3279483037156665,0.7105943152454719,0.26881720430107503,-0.3841229193341844,1.9736842105263053,1.0704225352112573,0.6993006993007089,2.2802597473660757,-1.1642156862745057,-3.5429936305732435,1.85185185185186,2.3841961852861138,2.3017902813299296,2.083333333333326,-2.595155709342556,-0.20202020202020332,0.63341250989708,-2.673192771084343,0.545553737043103,0.2686005909213085,1.2082444918265711,-2.5787059009650393,0.5491762356465202,-2.0039207144412985,-4.477611940298509,-1.2698412698412653,-0.4098360655737654,-0.4267844002943333,1.842439644218552,4.370179948586128,0.936768149882905,-0.7843137254901933,-0.44017607042816653,0.0,0.8274231678486954,0.0,2.51781472684085,-0.3694581280788145,0.0,0.0,1.8248175182481674,-1.8839712918660267,-0.23112480739599928,2.054231717337718,-3.2025620496397122,0.5285412262156397,1.7365523083439305,0.7444168734491274,2.764976958525356,-2.4660912453760786,-2.0325203252032575,-1.4134275618374548,1.388888888888884,3.7811745776347605,-0.29615004935834577,1.4431239388794648,0.615308885060295,-1.5697137580794052,-0.058377116170460486,-2.478134110787167,-1.4705882352941124,6.067843651727811,-0.6583760058522348,0.37974683544304,2.8345418589321048,0.17271157167531026,4.281009879253572,-2.1604171840079456,-4.1666666666666625,2.3543990086740907,0.3945885005637084,0.8130081300812941,0.0703482237073505,-2.5526811718348474,0.7704160246533087,1.7135862913096656,0.6923076923077032,1.02739563587384,0.7957559681697646,1.263362487852282,0.7633587786259444,1.5647226173541862,-0.7253628197627981,0.13336889837289867,0.4363183045917207,-0.10235414534288667,1.0638297872340496,4.117954981678595,-0.28943560057886897,0.9957325746799528,-1.5082956259426794,3.7509238728751004,1.590106007067127,-1.483357452966716,0.5312084993359889,-0.23809523809523725,-1.0269327649680249,-0.17464198393293273,-1.2195121951219523,-2.2121896162528243,-2.252165543792106,-2.537593984962405,-2.2535211267605604,1.0534846029173428,-1.0537407797681753,-1.4468216099738362,-0.763289642849363
2020-07-15,2.3758099352051865,0.5167958656330685,1.6949152542372836,2.278177458033581,1.027970356203678,2.0899303356554766,-0.11494252873562871,2.440264361972555,1.4537902388369606,1.680672268907557,-0.32206119162641045,2.245706737120212,4.201680672268915,1.9582245430809442,2.7027027027026973,2.749638205499272,1.0005885815185467,2.292657364930051,0.5545286506469571,-1.4128728414442682,0.6211180124223503,1.3112491373360902,0.5572224603514808,0.9009009009008917,3.0303030303030276,0.746268656716409,0.4773269689737569,2.9856533540131736,0.7142857142857117,0.6216216216216264,1.005025125628145,0.2060875079264335,1.1616161616161635,0.9010989010989068,3.2755298651252485,1.1235955056179803,0.0,1.116071428571419,3.552631578947363,1.8324607329842868,1.0650887573964596,3.518267929634633,4.081632653061229,-0.7063572149344055,1.0752688172043001,1.4634146341463428,3.5415641908509654,0.43290043290042934,1.7521902377972465,1.0638297872340496,1.985111662531014,3.01910043130007,1.2875536480686733,4.195205479452047,3.2515844585285114,2.1598272138228847,3.100436681222707,3.201024327784885,3.3333333333333437,3.180661577608146,2.3578363384188616,0.1769911504424737,0.9345794392523255,-0.48038430744595795,1.8704721570071747,3.69718309859155,2.3425692695214106,1.0261194029850706,2.3909145248057317,0.0,2.0000000000000018,7.25083761098102,1.3493475682087697,4.0843214756258295,2.499999999999991,2.236609770453213,1.5607580824972045,-0.2229930624380594,4.743833017077792,0.8750000000000036,2.0713463751438344,1.130524152106882,2.858176555716363,1.1787138152192789,3.4675169390195215,1.7434620174346271,-0.23023791250958991,1.0918791221080193,0.4663557628247883,0.3249918752031178,0.3831417624521105,0.7163323782235054,-0.3613768898795833,-0.6097560975609762,0.6272214091574302,1.8769551616266922,3.823279524214107,4.2568673822084735,1.4684287812041008,2.1802325581395277,1.4149139579349823,2.636070548075109,0.5328596802841812,1.9174041297935096,0.8032128514056325,1.2048192771084265,0.3304821150855286,1.1660777385158916,5.128205128205132,4.333490343853041,-0.5360903695194374,-0.5607476635513975,1.139601139601143,0.6525285481239873,1.7803517803517854,0.8381188887164326,1.5871522529758764
2020-07-14,-0.6437768240343367,-0.2577319587628857,0.0,-1.9976498237367801,0.8680974198215674,-0.9410288582183179,-1.5837104072398245,-0.2535496957403627,-1.2307692307692353,0.42194092827003704,-1.1146496815286677,1.81573638197714,1.1331444759206777,-0.39011703511053764,0.0,-0.3461205653302546,-0.05882352941176672,0.2999400083369519,-0.5514705882352922,-2.6366068016813182,-0.20661157024793875,-0.7534246575342518,0.47372954349698126,2.147239263803691,0.3577817531305927,-0.13550135501354532,0.9638554216867545,0.5850234009360467,0.7194244604316502,-0.591080064481464,-0.14336917562723928,0.9764687049783838,0.8660213958227247,-0.8930516227401486,-2.990654205607479,-1.1111111111111072,-2.400000000000002,-0.6211180124223614,0.3300330033003229,0.2624671916010568,-0.7050528789659172,-1.2032085561497374,0.29239766081872176,0.10101010101009056,-2.219626168224298,-0.2779708130646319,-1.3106796116504893,2.993630573248418,2.699228791773778,0.0,4.4718081659105735,0.9328358208955168,-0.46601941747572706,-1.5177065767284947,-2.6033279656468067,0.5428881650380024,0.0436871996505106,-0.12787723785165905,-0.4739336492891044,-4.029304029304026,-2.170963364993217,-2.0797227036395194,0.6585136406396908,0.48270313757039496,-0.13056018650509094,-1.1314186248912117,-1.975308641975304,-1.2891344383057057,0.9656004828002329,-1.1527377521613813,0.0,-0.35742261180286006,-0.2661934338953009,-1.5053205294575656,-1.2894619831036014,0.05889281507656108,0.6734006734006703,-0.9813542688910659,-2.4074074074074026,-0.12484394506866447,-0.2868617326448608,0.0,0.03619254433586683,-1.4519986334130541,0.19968051118210983,-0.6188118811881194,-0.3822629969418956,1.3495276653171295,0.18354747205071575,0.19537609899056285,0.7722007722007707,-0.14306151645206988,1.0549832159509664,0.8556149732620311,0.8008429926238181,1.8046709129511784,0.8568980291345341,1.77744862062581,-0.8733624454148492,-1.854493580599148,-0.9469696969697017,-2.783923303834812,-1.4010507880910628,-1.1661807580174877,-0.73089700996678,-1.891252955082745,1.12050324356201,0.8553100498930766,-1.8867924528301883,-1.9852262234533735,-0.8918406072106255,-1.3370216689718717,-3.3057851239669422,0.16339869281045694,-0.37397157816005944,-1.362522963870183,-0.8678197193211279
2020-07-13,3.786191536748329,2.645502645502651,2.6612077789150534,1.7942583732057482,2.52163164400494,4.730617608409982,3.8777908343125667,4.008438818565407,2.848101265822778,3.493449781659397,3.289473684210531,3.7683182135380244,6.325301204819267,4.768392370572205,2.5404157043879882,4.933414043583539,3.0303030303030276,3.2837656950917227,0.7407407407407307,0.9255688391824224,4.086021505376336,3.766879886282881,2.245706737120212,4.487179487179493,1.4519056261343088,3.4337771548703655,5.107640354580001,3.3037872683319813,2.845759817871363,1.416893732970026,3.563474387527843,1.8421910661884588,0.6924852526288827,3.261358524516411,0.5639097744360999,1.9417475728155331,1.2145748987854255,0.7449344457687745,4.338842975206614,5.833333333333335,4.481276856967464,5.203938115330531,4.862023653088032,2.0618556701030855,3.0084235860409203,4.124457308248908,5.069877876763518,4.249667994687911,5.3486797562626975,3.296703296703307,4.397834912043308,1.8688628444726074,5.967078189300401,4.585537918871263,4.3697478991596705,3.5995500562429728,5.096418732782371,5.107526881720426,6.565656565656575,-0.36496350364964014,1.6551724137930934,3.963963963963968,4.72906403940887,5.967604433077578,4.272697324309327,2.406417112299475,4.113110539845755,3.6259541984732913,3.6921151439299082,4.8338368580060465,2.564102564102555,4.5090781655515055,2.953714981729605,5.503833515881706,5.611645926273767,4.492307692307684,6.834532374100721,3.0333670374115274,2.4667931688804545,4.569190600522188,2.953337271116352,3.290870488322728,3.7551633496057057,-1.148260722728811,3.9004149377593444,0.8739076154806513,3.4810126582278444,2.8309776721092472,3.0610490111779853,3.0536912751677914,2.777777777777768,2.4926686217008776,1.9020015417149372,2.7190332326284095,1.7585245550075124,4.550499445061051,3.0918727915194344,4.65026157721371,1.6272189349112454,1.447178002894356,2.7237354085603016,0.6494711449248403,1.9642857142857073,2.4262784621127187,2.660300136425642,1.6826923076923128,1.1332007952286283,0.6817366343738751,4.2622950819672045,2.169811320754711,2.5890597625072953,2.6988636363636465,2.5423728813559254,2.7707808564231717,1.2659597489720786,4.228498484123189,2.215844446128701
2020-07-10,-2.3913043478260843,-1.945525291828798,-0.3061224489795955,-1.762632197414804,-1.5815085158150888,-1.5523932729624823,-0.4678362573099393,-1.60871821484172,0.6369426751592355,-0.8658008658008698,-0.815660685154973,-2.050580997949414,-1.7751479289940808,-2.26364846870839,-5.0438596491228065,-2.8235294117647025,-1.2567324955116699,-1.8844960066806027,-1.5795868772782495,-2.7016885553470926,-3.526970954356845,-2.965517241379312,-2.5740025740025763,-2.500000000000002,0.1818181818181719,-1.0402219140083213,-2.5503907856849084,-0.9577015163607316,-1.6237402015677471,-1.4500537056927998,-1.3909224011713017,-1.0804708917916517,-2.476238119059526,-1.200000000000001,-1.4814814814814836,-0.1615508885298822,-1.5936254980079667,-1.0175490340657678,-2.090357383681729,-3.2258064516129004,-2.0444978953698123,-2.2008253094910613,-3.2217041119118273,-1.722391084093211,-0.9535160905840279,-2.1939136588818076,-1.2988345001523682,-3.399615137908918,-2.2501654533421567,-2.67379679144385,-1.9893899204244003,-2.3507578100835147,-1.2195121951219523,-0.7005253940455369,-1.4356709000552192,-0.33632286995515237,-2.5939177101967803,-3.626943005181349,-4.347826086956519,-0.24271844660194164,-1.0914051841746208,-0.5376344086021501,-1.4563106796116498,-2.086811352253759,-1.0876320421032593,-2.2648083623693416,1.3945001954906777,0.19120458891013214,-2.857142857142858,-1.925925925925931,-1.6806722689075682,-2.268582061807367,-2.101654493963334,-3.615729743995777,-2.540045766590393,-1.7533252720677184,-0.9501187648456089,0.0,-1.6791044776119368,-0.7772020725388629,-0.6455399061032874,-1.0504201680672232,-1.003717472118959,-0.7541478129713397,-1.8729641693811083,-1.9583843329253336,-2.1671826625387025,-2.1721423473130885,-2.498323272971159,-1.1608623548922004,-2.8901734104046284,-2.4320457796852657,-3.741291103078359,-0.952121871599565,-1.5413851351351315,-4.250797024442088,-4.311073541842769,-4.230840601224717,-2.3121387283236983,-2.401129943502822,-1.1538461538461497,-2.8308690948431248,0.9009009009008917,-2.0475319926873903,-1.412239408204441,0.0,-0.01987676406280947,-0.4287245444801746,-2.5559105431309903,-1.3953488372092981,-0.465026157721371,-1.7674418604651132,-1.939058171745156,0.1682085786375076,-0.14046461372231311,-0.3814973772055308,-1.0585265916000286
2020-07-09,-1.498929336188437,0.390625,-1.0101010101010055,0.47225501770955525,0.07304601899196239,-0.6426735218509005,-0.2333722287047868,-1.6836734693877586,-1.0504201680672232,-0.8583690987124415,-1.60513643659711,-0.5438477226376581,-2.3121387283236983,-2.467532467532463,-1.7241379310344862,-0.7299270072992692,0.48105832832230355,-0.8438842885308495,-0.5438066465256797,2.303262955854124,0.4166666666666652,0.554785020804438,-0.6393861892583175,-2.1406727828746197,0.73260073260073,-0.06930006930007115,0.24742268041237914,1.2525252525252606,-0.8879023307436174,-1.115241635687736,-1.3005780346820761,-1.3522112631244032,-0.5967180507210346,-1.7252675256606231,0.0,0.8143322475570036,1.2096774193548487,-0.9349890430971564,-1.3962765957446832,-2.617801047120416,-1.4226437462951935,-1.0884353741496544,-0.7989907485281722,-0.5040322580645129,0.4790419161676551,-1.5331010452961702,-2.4361481132582297,0.5806451612903274,-0.9180327868852478,1.6304347826086918,-0.9198423127463884,3.2907348242811496,-1.5606242496998823,-2.309666381522668,-0.22038567493113392,-0.3351955307262622,-0.5780346820809301,-1.781170483460559,-2.358490566037741,1.980198019801982,0.0,0.17953321364452268,-3.2863849765258246,-0.7456503728251906,0.9515880724934034,-0.17391304347825765,3.2705248990578806,-0.28598665395614953,-0.4237288135593209,-0.589101620029453,1.7094017094017033,-1.968305717474328,-0.28240190249703145,-0.13178703215603882,-1.6651665166516616,0.730816077953711,-3.218390804597704,-0.6279829188646113,1.3232514177693666,-1.025641025641022,-0.35087719298245723,-1.2448132780082943,-0.2225519287833877,0.08386447500838834,-0.44588569112281595,-0.6082725060827299,0.8587041373926629,-0.08139400585430723,0.20161290322580072,-0.691699604743079,2.5691699604743157,1.4513788098693858,1.045648971380242,-0.19006244909041126,1.7182130584192379,0.10638297872340718,-1.6625103906899419,-3.110391945343405,-0.8595988538681931,-1.5983321751216084,-0.23023791250958991,-2.3075568081733278,0.18050541516245744,-1.2991699747383567,-0.201342281879191,0.24096385542169418,1.1866452131938932,0.9740259740259827,-0.6349206349206327,1.3672795851013664,0.19413706076489845,0.8442776735459567,-2.0352781546811416,1.5371477369769515,-1.5006385696040847,4.519023093537133,0.4039399442351099
2020-07-08,0.0,-0.903225806451613,-0.30211480362537513,-1.6260162601625994,-0.7251631617113841,-0.5115089514066473,-1.7201834862385357,-1.8036072144288595,-0.4184100418409997,0.0,-0.1602564102564097,-0.8760107816711549,-1.4245014245014231,-0.12970168612191912,0.21598272138227959,-1.552170163840183,-0.7756563245823411,-0.856571273499751,0.7303712720633015,0.5015432098765427,-0.4149377593360981,-1.029512697323265,-1.1794439764111209,0.6153846153846176,-2.1505376344086002,-0.34530386740331265,-1.1011419249592147,-0.8016032064128265,-0.2767017155506313,-0.7380073800738018,-0.7885304659498216,-1.2721847023716037,-0.29747149231531544,1.5975149767029073,0.18552875695732052,-0.32467532467532756,-0.8000000000000007,-1.9902634593356283,-1.7635532331809256,-1.0362694300518172,0.7164179104477642,-1.076716016150736,-1.8572018159306647,-1.195219123505975,0.36057692307691624,0.34965034965035446,-0.04909180166912108,0.06455777921239303,-3.663929248262787,0.0,0.0,-0.4136175628380534,-1.6141732283464605,-0.8481764206955011,-0.3568487510293705,-2.399127589967287,-1.4028934677772886,-1.3801756587201952,0.0,-0.9803921568627416,-0.40760869565217295,1.4571948998178597,0.7568590350047311,-1.388888888888884,-2.0986896249168385,-4.086738949124269,-0.9597440682484693,-0.3798670465337106,-1.5494636471990453,1.646706586826352,-2.1739130434782594,-1.9057110879057815,-0.6203840472673527,-1.0691003911342922,-1.550731058927779,-2.0870602265951055,-1.2485811577752526,-1.8733053980773962,-1.6728624535315983,-1.1406844106463865,-0.4076878276062845,-2.72452068617558,-1.4259597806215774,-0.4342017368069495,-0.8041817450743838,-3.0660377358490587,0.7867820613689958,-1.1266045673224534,-1.2935323383084563,-1.3645224171540016,-1.171875,-0.8633093525179825,0.668013723273031,-1.4713750668806869,-1.041445270988306,-1.8789144050104345,-0.24875621890547706,-1.2954747116237786,-0.28571428571428914,0.41870202372644716,0.5013497878904705,-0.351061962436372,-1.2477718360071277,2.1378547733136744,-1.8445322793148922,0.4842615012106588,0.12082158679016519,-0.108108108108107,-0.9433962264150941,-0.14124293785310327,-0.6174030484275561,0.0,-1.9946808510638347,0.0,-1.261034047919296,-2.762520193861062,-0.7784279455390619
2020-07-07,-1.2684989429175508,-0.7682458386683688,-0.3012048192771122,-1.0344827586206917,-0.313253012048198,-1.6352201257861632,-1.6910935738444155,-0.7458975634012877,-1.0351966873705987,-1.6877637130801704,-1.1093502377179099,-1.1984021304926817,-0.5665722379603388,-2.281368821292773,-3.1380753138075312,-0.6000000000000005,-0.8284023668639007,-2.0296689926888822,0.18292682926828174,-1.1064479206409739,-1.0266940451745366,-0.8168822328114334,-0.7939824488090275,-2.108433734939763,-1.0638297872340385,-1.6972165648336701,-2.271821442805899,-0.39920159680638667,-2.1126760563380254,-0.4721930745015701,-2.9227557411273475,-2.256677924470374,-1.3209393346379605,-2.7196201165551437,1.1257035647279645,0.32573289902280145,3.950103950103956,0.910273081924573,0.1308044473512071,-0.5154639175257714,-2.785838653511319,-1.458885941644561,-1.2229922543823935,-0.09950248756218638,0.0,-1.2430939226519389,-1.5466408893185069,1.3080444735120933,0.6357279084551859,-0.540540540540535,-1.3609850939727774,0.22321428571427937,0.43495452748121277,-2.238805970149249,-0.05486968449931462,-1.3978494623655968,-1.212646167171938,-2.0884520884520863,-3.6363636363636376,2.127659574468077,0.8219178082191858,1.4787430683918634,-1.491146318732528,-2.314445331205106,0.26688314035712146,0.92592592592593,-1.0290237467018515,-1.2195121951219523,-1.9286966686148488,-0.7429420505200568,-2.44698205546493,-3.741250411946806,-1.2975652427467566,1.6971625563511061,-1.8268812527185707,-1.0619469026548645,-3.0803080308030806,-1.7675544794188869,-0.37037037037036535,-0.8793969849246186,-0.9803921568627416,-2.843137254901962,-1.2278801011195384,1.4915254237288122,-0.4801920768307322,-2.640642939150406,-0.9353078721745955,-0.7718989406006238,-1.2446773665247268,-1.1878009630818642,-1.9157088122605415,-1.4184397163120588,0.20283975659229903,-0.6907545164718365,-1.6102049351735648,-0.5192107995846351,-0.9852216748768461,-1.7779327174481385,-2.777777777777779,-4.08299866131191,-1.780303030303032,-4.0586055911081225,-0.5319148936170248,6.142410015649458,-1.236174365647369,-1.4319809069212375,-1.468253968253963,0.036049026676288065,-2.4539877300613466,-0.747663551401867,-1.163234172387495,-1.9770114942528783,-1.182654402102501,-2.0083682008368187,-0.46025104602510636,4.596147347076718,-0.43914797107739156
2020-07-06,2.1598272138228847,1.8252933507170832,0.911854103343468,1.1627906976744207,1.244205903878992,0.5692599620493288,3.379953379953382,2.3409669211196027,1.577287066246047,1.716738197424883,0.0,2.0380434782608647,5.059523809523814,3.543307086614167,1.0570824524312794,2.910908556306979,1.3797240551889578,2.071718010769419,3.1446540880503138,1.4318885448916463,1.2474012474012364,1.5905947441217094,1.5704584040747038,3.4267912772585563,1.4388489208633004,1.0288065843621297,1.455721795390219,0.4008016032064132,1.5401540154015292,1.221455124800852,1.914893617021285,-1.3777441332323948,-0.4868549172346692,0.7831194257124308,2.1072796934865856,0.6557377049180246,2.0148462354188768,2.3816568047337228,4.22631220177232,4.3010752688172005,3.483483483483485,1.7543859649122862,0.5740057400573928,1.310483870967749,2.0858895705521574,1.2587412587412583,3.8029325047674867,2.6174496644295386,4.034391534391535,2.777777777777768,4.610169491525418,2.6513911620294595,2.8466856445709565,2.376910016977929,0.08237232289951546,3.563474387527843,2.122954444935865,3.2994923857867953,5.263157894736836,4.993429697766105,0.6896551724137945,1.883239171374762,2.581261950286806,3.811101905550962,3.4182603192177474,5.600000000000005,0.9186526427905628,2.895752895752901,3.1344183242917323,1.9696969696969768,2.1666666666666723,5.152281165728101,1.4494897204555546,5.1296347923055485,1.725663716814152,3.7966932026944233,3.295454545454546,2.91552454522801,5.46875,2.975420439844756,2.1803182086034267,1.5936254980079667,1.9889502762430844,2.7158774373259087,1.0105092966855356,2.3501762632197387,1.7446471054718415,1.5405438397381843,1.46227982718512,1.6644908616187948,1.7543859649122862,1.5850144092218965,2.5801068953406503,2.2548220592230273,1.3779944880220496,3.4371643394199847,2.01005025125629,0.13964042590330905,1.9830028328611915,0.13404825737264314,0.9946442234123998,0.35490958255872673,3.4862385321100975,0.7886435331230235,3.016085790884726,2.444987775061125,1.7154389505549927,1.611721611721606,3.164556962025311,1.3737565135007124,1.2746234067207318,1.7305893358278812,0.5284015852047519,2.224123182207016,1.335594657621364,2.4229837313949565,1.8288810058876281
