,Name,Time Slot,Period,T value,P value
147,RIO.L-Moody's-2017-02-27,Mid,[-10; -2] and [+2; +10],1.0226848652698433,0.323804514516125
148,RIO.L-Moody's-2020-04-24,Civ,[-20;-11] and [+11; +20],1.9181259765677925,0.07312062140215844
149,RIO.L-Moody's-2020-04-24,Civ,[-10; -2] and [+2; +10],,
150,RIO.L-Moody's-2020-04-24,Mid,[-20;-11] and [+11; +20],1.6784900734004689,0.11267218050126936
151,RIO.L-Moody's-2020-04-24,Mid,[-10; -2] and [+2; +10],-1.359370510776884,0.19552367918872532
152,SSE.L-Moody's-2016-10-03,Civ,[-20;-11] and [+11; +20],-0.5579206038263377,0.5846213991681115
153,SSE.L-Moody's-2016-10-03,Civ,[-10; -2] and [+2; +10],-0.8587281638490185,0.40495383441005106
154,SSE.L-Moody's-2016-10-03,Mid,[-20;-11] and [+11; +20],-0.03084837314963473,0.9757719928205076
155,SSE.L-Moody's-2016-10-03,Mid,[-10; -2] and [+2; +10],1.028913266729227,0.32096976484232465
156,SSE.L-Moody's-2020-09-08,Civ,[-20;-11] and [+11; +20],-0.4579655455777639,0.65313539393773
157,SSE.L-Moody's-2020-09-08,Civ,[-10; -2] and [+2; +10],0.4893762075355842,0.6321537472409271
158,SSE.L-Moody's-2020-09-08,Mid,[-20;-11] and [+11; +20],0.002627199311658669,0.9979362784537376
159,SSE.L-Moody's-2020-09-08,Mid,[-10; -2] and [+2; +10],0.8787272420858901,0.3943811454498325
160,SVT.L-Moody's-2017-12-19,Civ,[-20;-11] and [+11; +20],,
161,SVT.L-Moody's-2017-12-19,Civ,[-10; -2] and [+2; +10],-0.666283053968997,0.51606009554431
162,SVT.L-Moody's-2017-12-19,Mid,[-20;-11] and [+11; +20],0.6584471310264175,0.5196140690842568
163,SVT.L-Moody's-2017-12-19,Mid,[-10; -2] and [+2; +10],-1.570040920063082,0.1387257236094579
164,SVT.L-Moody's-2020-01-31,Civ,[-20;-11] and [+11; +20],0.02332278608047401,0.981681192238387
165,SVT.L-Moody's-2020-01-31,Civ,[-10; -2] and [+2; +10],-1.5267306813790995,0.14909996402162246
166,SVT.L-Moody's-2020-01-31,Mid,[-20;-11] and [+11; +20],1.5505098710553165,0.14057184719406637
167,SVT.L-Moody's-2020-01-31,Mid,[-10; -2] and [+2; +10],-2.0809438549079786,0.05628017046875169
